message,severity,attributes,tags,timestamp
"    |   File ""/usr/local/lib/python3.11/site-packages/fastmcp/server/http.py"", line 665, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463416619Z
  |     raise BaseExceptionGroup(,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463421349Z
  | ExceptionGroup: unhandled errors in a TaskGroup (1 sub-exception),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463428459Z
  +-+---------------- 1 ----------------,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463435729Z
    |     async with (,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463441209Z
    | Exception Group Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463443449Z
"    |   File ""/usr/local/lib/python3.11/site-packages/mcp/server/streamable_http_manager.py"", line 145, in run",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463448689Z
    |     yield  # Let the application run,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463452789Z
    |     ^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463457879Z
"    |   File ""/usr/local/lib/python3.11/site-packages/fastmcp/server/http.py"", line 670, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463463979Z
    |     yield,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463468559Z
"    |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/api/__init__.py"", line 84, in chained_lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463472839Z
    |     async with single_bank_starlette_app.router.lifespan_context(single_bank_starlette_app):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463476799Z
"    |   File ""/usr/local/lib/python3.11/contextlib.py"", line 231, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463480629Z
"    |     await self.gen.athrow(typ, value, traceback)",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463484539Z
"    |   File ""/usr/local/lib/python3.11/contextlib.py"", line 231, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463496319Z
"    |     await self.gen.athrow(typ, value, traceback)",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.463502889Z
"    |   File ""/usr/local/lib/python3.11/site-packages/mcp/server/streamable_http_manager.py"", line 140, in run",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466609350Z
    |     async with anyio.create_task_group() as tg:,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466615010Z
"    |   File ""/usr/local/lib/python3.11/site-packages/anyio/_backends/_asyncio.py"", line 815, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466618570Z
    |     raise BaseExceptionGroup(,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466622000Z
    | ExceptionGroup: unhandled errors in a TaskGroup (1 sub-exception),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466626070Z
    +-+---------------- 1 ----------------,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466630340Z
      | Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466634180Z
"      |   File ""/usr/local/lib/python3.11/site-packages/mcp/server/streamable_http_manager.py"", line 145, in run",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466637850Z
      |     yield  # Let the application run,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466641170Z
      |     ^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466644440Z
"      |   File ""/usr/local/lib/python3.11/site-packages/fastmcp/server/http.py"", line 670, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466648100Z
      |     yield,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466651060Z
"      |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/api/__init__.py"", line 87, in chained_lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466656300Z
      |     async with original_lifespan(app_instance):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466659690Z
"      |   File ""/usr/local/lib/python3.11/contextlib.py"", line 210, in __aenter__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466663540Z
      |     return await anext(self.gen),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466666580Z
      |            ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466669420Z
"      |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/api/http.py"", line 3718, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466672430Z
      |     await memory.initialize(),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.466675370Z
"      |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/engine/memory_engine.py"", line 3689, in initialize",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468348663Z
"      |     await asyncio.wait_for(asyncio.gather(*init_tasks), timeout=init_timeout)",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468354023Z
"      |   File ""/usr/local/lib/python3.11/asyncio/tasks.py"", line 489, in wait_for",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468358623Z
      |     return fut.result(),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468361863Z
      |            ^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468364973Z
"      |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/engine/memory_engine.py"", line 3551, in start_pg0",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468368263Z
      |     self.db_url = await pg0.ensure_running(),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468372063Z
      |                   ^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468375813Z
"      |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/pg0.py"", line 131, in ensure_running",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468378883Z
      |     return await self.start(),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468382093Z
      |            ^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468385503Z
"      |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/pg0.py"", line 92, in start",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468391743Z
      |     raise RuntimeError(,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468395263Z
      | RuntimeError: Failed to start embedded PostgreSQL after 5 attempts. Last error: Error: The bundled PostgreSQL binary is missing required system libraries:,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468398753Z
      |   libgssapi_krb5.so.2 => not found,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468402833Z
      | ,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468406033Z
      | Install the missing libraries using your system package manager. For example:,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468409293Z
      |   Arch Linux:    sudo pacman -S <package>,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468412963Z
      |   Ubuntu/Debian: sudo apt install <package>,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.468416473Z
      |   Fedora/RHEL:   sudo dnf install <package>,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.474108969Z
      +------------------------------------,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.474115530Z
,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.474122320Z
ERROR:    Application startup failed. Exiting.,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:07:57.474125720Z
,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:08:06.211245884Z
  [38;2;9;127;184m▄[0m[48;2;8;130;178m[38;2;5;133;186m▄[0m       [48;2;10;143;160m[38;2;10;143;165m▄[0m[38;2;7;140;156m▄[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:08:06.211250614Z
