message,severity,attributes,tags,timestamp
[38;2;0;116;217mStarting Hindsight API...[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.330344895Z
  [38;2;128;128;128mVersion:[0m [38;2;0;119;210mv0.9.1[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.330347945Z
  [38;2;128;128;128mURL:[0m [38;2;0;122;203mhttp://0.0.0.0:8000[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.330351285Z
  [38;2;128;128;128mDatabase:[0m [38;2;0;128;190mpg0[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.330354185Z
  [38;2;128;128;128mLLM:[0m [38;2;0;134;176mollama / gemma4[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.330357025Z
  [38;2;128;128;128mEmbeddings:[0m [38;2;0;140;163mlocal[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.330359585Z
  [38;2;128;128;128mReranker:[0m [38;2;0;146;150mlocal[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.330363094Z
  [38;2;128;128;128mExtensions:[0m [38;2;0;128;190mpgvector (vector) / native (text)[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.330365844Z
  [38;2;128;128;128mMCP:[0m [38;2;0;146;150menabled at /mcp[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.330368354Z
,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.330371314Z
"2026-08-14 15:32:04,343 - INFO - hindsight_api.api - MCP lifespans started (multi-bank and single-bank)",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.346594113Z
"2026-08-14 15:32:04,345 - INFO - root - Metrics initialized - available at /metrics endpoint",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.346606023Z
INFO:     Started server process [1],error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.346630663Z
INFO:     Waiting for application startup.,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.346635052Z
"2026-08-14 15:32:04,343 - INFO - mcp.server.streamable_http_manager - StreamableHTTP session manager started",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.346639332Z
"2026-08-14 15:32:04,343 - INFO - mcp.server.streamable_http_manager - StreamableHTTP session manager started",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.346643522Z
"2026-08-14 15:32:04,347 - INFO - hindsight_api.engine.embeddings - Embeddings: initializing local provider with model BAAI/bge-small-en-v1.5",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.352897465Z
"2026-08-14 15:32:04,349 - INFO - hindsight_api.engine.cross_encoder - Reranker: initializing local provider with model cross-encoder/ms-marco-MiniLM-L-6-v2",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.352904795Z
"2026-08-14 15:32:04,374 - INFO - hindsight_api.engine.providers.openai_compatible_llm - Verifying connection: ollama/gemma4",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.376458256Z
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.464194601Z
"2026-08-14 15:32:04,459 - WARNING - huggingface_hub.utils._http - Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.464200351Z
"2026-08-14 15:32:04,555 - INFO - sentence_transformers.base.model - Loading SentenceTransformer model from BAAI/bge-small-en-v1.5.",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.557288616Z
"2026-08-14 15:32:04,592 - INFO - hindsight_api.engine.cross_encoder - Reranker: applied transformers 5.x compatibility patch for XLM-RoBERTa",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.597587202Z
"2026-08-14 15:32:04,749 - INFO - hindsight_api.pg0 - Starting embedded PostgreSQL (name=hindsight, port=auto)...",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.755655542Z
"2026-08-14 15:32:04,750 - WARNING - hindsight_api.engine.providers.openai_compatible_llm - APIConnectionError (HTTP None), attempt 1: Connection error.",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.755660662Z
"2026-08-14 15:32:04,772 - INFO - sentence_transformers.base.model - No modules.json found for cross-encoder/ms-marco-MiniLM-L-6-v2, initializing a new CrossEncoder model.",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:04.778141104Z
"2026-08-14 15:32:05,255 - WARNING - hindsight_api.engine.providers.openai_compatible_llm - APIConnectionError (HTTP None), attempt 2: Connection error.",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:05.269367570Z
"Loading weights:   0%|          | 0/105 [00:00<?, ?it/s]2026-08-14 15:32:06,259 - WARNING - hindsight_api.engine.providers.openai_compatible_llm - APIConnectionError (HTTP None), attempt 3: Connection error.",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:06.263123327Z
"2026-08-14 15:32:06,260 - ERROR - hindsight_api.engine.providers.openai_compatible_llm - Connection error after 3 attempts: Connection error.",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:06.263134597Z
"2026-08-14 15:32:06,260 - WARNING - hindsight_api.engine.memory_engine - LLM connection verification failed for 'default' config: Connection verification failed for ollama/gemma4: Connection error.. Server will start but LLM-dependent operations may fail until the provider is available.",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:06.263139557Z
"Loading weights: 100%|██████████| 105/105 [00:00<00:00, 3558.43it/s]",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:06.285470330Z
"Loading weights:   0%|          | 0/199 [00:00<?, ?it/s]Loading weights: 100%|██████████| 199/199 [00:00<00:00, 3198.58it/s]",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:06.418194567Z
/usr/local/lib/python3.11/site-packages/hindsight_api/engine/embeddings.py:230: FutureWarning: The `get_sentence_embedding_dimension` method has been renamed to `get_embedding_dimension`.,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:07.563382107Z
  self._dimension = self._model.get_sentence_embedding_dimension(),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:07.563386767Z
"2026-08-14 15:32:07,548 - INFO - hindsight_api.engine.embeddings - Embeddings: local provider initialized (dim: 384, device: cpu)",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:07.563390657Z
"2026-08-14 15:32:08,182 - INFO - hindsight_api.engine.cross_encoder - Reranker: local provider initialized (max_concurrent=4)",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:32:08.187305591Z
"2026-08-14 15:33:05,167 - INFO - mcp.server.streamable_http_manager - StreamableHTTP session manager shutting down",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536570932Z
ERROR:      + Exception Group Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536585002Z
"  |   File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 648, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536591602Z
  |     async with self.lifespan_context(app) as maybe_state:,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536597002Z
"  |   File ""/usr/local/lib/python3.11/contextlib.py"", line 210, in __aenter__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536601992Z
  |     return await anext(self.gen),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536608432Z
  |            ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536615382Z
"  |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/api/__init__.py"", line 83, in chained_lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536621552Z
  |     async with multi_bank_starlette_app.router.lifespan_context(multi_bank_starlette_app):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536628122Z
  |     async with (,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536634072Z
"  |   File ""/usr/local/lib/python3.11/contextlib.py"", line 231, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536634622Z
"  |     await self.gen.athrow(typ, value, traceback)",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536641651Z
"  |   File ""/usr/local/lib/python3.11/contextlib.py"", line 231, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536695241Z
"  |     await self.gen.athrow(typ, value, traceback)",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536701241Z
"  |   File ""/usr/local/lib/python3.11/site-packages/mcp/server/streamable_http_manager.py"", line 140, in run",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536705841Z
"  |   File ""/usr/local/lib/python3.11/site-packages/fastmcp/server/http.py"", line 665, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536721061Z
"2026-08-14 15:33:05,166 - INFO - mcp.server.streamable_http_manager - StreamableHTTP session manager shutting down",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.536723851Z
"    |   File ""/usr/local/lib/python3.11/site-packages/mcp/server/streamable_http_manager.py"", line 145, in run",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.537070658Z
    |     yield  # Let the application run,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.537076938Z
    |     ^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:33:08.537082268Z
